Transaction_ID,User_ID,Crypto,Transaction_Type,Amount,Price_Per_Unit,Total_Value,Transaction_Fee,Platform,Status,Wallet_Type,Transaction_Date
757049,40382,Dogecoin,Buy,46.93011,53006.19,2487586.33,95436.69,Coinbase,Pending,Hot Wallet,2024-05-30 09:51:58.222424
954840,20262,XRP,Sell,13.887011,33806.95,469477.49,12050.81,Binance,Pending,Hot Wallet,2024-02-14 09:51:58.222424
775631,44343,Avalanche,Withdraw,84.918904,36057.29,3061945.55,47818.39,Binance,Pending,Ledger,2023-04-19 09:51:58.222424
318388,42432,BNB,Buy,19.63955,32950.39,647130.83,28642.49,Kraken,Completed,Hot Wallet,2023-07-22 09:51:58.222424
914540,47653,Solana,Sell,99.619058,38692.35,3854495.46,54757.98,Binance,Completed,Hot Wallet,2023-10-26 09:51:58.222424
869554,95336,Avalanche,Sell,16.243782,12114.9,196791.79,3601.27,Kraken,Pending,Hot Wallet,2023-10-01 09:51:58.222424
645228,75638,Dogecoin,Sell,96.246766,59791.95,5754781.82,107889.03,Binance,Failed,Hot Wallet,2023-09-03 09:51:58.222424
168885,10716,XRP,Stake,87.542661,30430.09,2663931.05,3155.33,FTX,Failed,Hot Wallet,2025-01-27 09:51:58.222424
477968,87407,Dogecoin,Withdraw,19.550477,23236.65,454287.59,7947.15,Binance,Pending,Cold Wallet,2023-08-10 09:51:58.222424
908614,21142,Solana,Sell,92.330167,35114.55,3242132.27,102436.11,KuCoin,Pending,Cold Wallet,2024-10-18 09:51:58.222424
989894,49778,Avalanche,Sell,36.149428,38675.25,1398088.17,38091.97,OKX,Pending,Hot Wallet,2025-02-06 09:51:58.222424
223458,41016,BNB,Sell,72.300232,19108.02,1381514.28,35148.58,OKX,Completed,Hot Wallet,2024-07-04 09:51:58.222424
870939,20099,Dogecoin,Sell,21.738528,21390.03,464987.77,3428.37,KuCoin,Pending,Ledger,2025-02-27 09:51:58.222424
738703,15182,Solana,Transfer,67.718931,26970.48,1826412.07,5704.26,Coinbase,Completed,Cold Wallet,2023-06-15 09:51:58.222424
205668,65131,XRP,Stake,97.840647,40917.42,4003386.85,17172.23,FTX,Failed,Exchange Wallet,2024-01-15 09:51:58.222424
169276,93766,Cardano,Stake,23.354975,35363.97,825924.64,21512.68,FTX,Completed,Trezor,2024-02-12 09:51:58.222424
141138,69045,Avalanche,Withdraw,46.991877,32919.57,1546952.38,50093.82,FTX,Failed,Cold Wallet,2024-07-09 09:51:58.222424
411222,10117,Polkadot,Sell,7.333477,12850.23,94236.87,2862.92,KuCoin,Pending,Hot Wallet,2023-06-25 09:51:58.222424
150304,14650,BNB,Buy,47.827325,1082.82,51788.38,1250.58,FTX,Completed,Ledger,2024-12-02 09:51:58.222424
787745,55474,Dogecoin,Sell,10.113493,21783.42,220306.47,5120.02,Coinbase,Failed,Trezor,2025-02-12 09:51:58.222424
277097,72829,Solana,Transfer,81.333372,11602.63,943681.02,27789.22,FTX,Completed,Trezor,2024-10-30 09:51:58.222424
397329,41901,Avalanche,Withdraw,9.296142,6050.74,56248.54,1995.61,OKX,Pending,Cold Wallet,2023-03-08 09:51:58.222424
481558,23600,Dogecoin,Sell,95.861808,10406.8,997614.66,1332.54,Coinbase,Completed,Trezor,2023-07-21 09:51:58.222424
592011,73363,XRP,Stake,57.615688,20835.63,1200459.16,23378.08,Binance,Failed,Cold Wallet,2024-01-25 09:51:58.222424
346640,88367,BNB,Sell,36.539955,5739.96,209737.88,3225.77,KuCoin,Completed,Exchange Wallet,2024-09-23 09:51:58.222424
173956,97057,Litecoin,Withdraw,61.865769,44459.1,2750496.41,31572.76,Huobi,Completed,Exchange Wallet,2023-07-01 09:51:58.222424
135167,36397,Dogecoin,Buy,47.045271,32694.23,1538108.91,45170.73,Coinbase,Pending,Hot Wallet,2023-05-15 09:51:58.222424
506527,88460,BNB,Buy,38.034216,23415.11,890575.35,16182.22,OKX,Completed,Hot Wallet,2023-11-20 09:51:58.222424
164248,12999,Polkadot,Withdraw,75.770743,57972.29,4392603.49,96596.62,Coinbase,Pending,Exchange Wallet,2024-10-03 09:51:58.222424
748716,17694,Litecoin,Withdraw,0.207183,7381.59,1529.34,6.82,FTX,Failed,Trezor,2024-01-30 09:51:58.222424
225901,16302,Solana,Sell,74.993255,20252.12,1518772.4,75139.61,Huobi,Completed,Hot Wallet,2024-07-13 09:51:58.222424
722712,94621,BNB,Transfer,57.637715,33081.46,1906739.76,93327.25,OKX,Completed,Ledger,2023-11-20 09:51:58.222424
854064,80404,Bitcoin,Withdraw,14.998972,48369.5,725492.78,22467.06,KuCoin,Failed,Ledger,2024-01-05 09:51:58.222424
831326,89967,BNB,Sell,40.634375,43366.34,1762164.12,328.6,Binance,Completed,Cold Wallet,2025-01-09 09:51:58.222424
713010,54918,Ethereum,Withdraw,86.325397,26766.67,2310643.41,17629.14,Coinbase,Failed,Trezor,2024-04-16 09:51:58.222424
102609,93887,XRP,Transfer,2.006357,57298.51,114961.27,2000.19,OKX,Pending,Hot Wallet,2023-10-31 09:51:58.222424
504170,16842,Solana,Sell,48.605182,14178.61,689153.92,3103.58,Coinbase,Pending,Hot Wallet,2023-05-27 09:51:58.222424
468356,34359,Dogecoin,Sell,28.58063,19171.08,547921.54,11995.54,Coinbase,Completed,Cold Wallet,2025-01-01 09:51:58.222424
925590,50006,Dogecoin,Sell,66.634347,5857.64,390320.02,12879.85,OKX,Pending,Ledger,2025-01-29 09:51:58.222424
407765,46131,Bitcoin,Sell,50.831789,46251.26,2351034.29,111818.52,Huobi,Pending,Hot Wallet,2024-03-20 09:51:58.222424
227700,63759,Cardano,Stake,87.104266,33486.75,2916838.78,54316.19,Binance,Pending,Exchange Wallet,2024-05-04 09:51:58.222424
691627,74143,Solana,Sell,73.384112,31031.75,2277237.42,30035.13,Huobi,Completed,Trezor,2024-02-21 09:51:58.222424
333665,71851,Cardano,Withdraw,80.64287,25677.18,2070681.49,89460.33,OKX,Failed,Hot Wallet,2024-08-18 09:51:58.222424
112278,33541,XRP,Stake,67.033021,22942.86,1537929.22,25438.29,FTX,Failed,Hot Wallet,2024-09-14 09:51:58.222424
233585,99075,Polkadot,Sell,24.220905,45772.71,1108656.46,43253.22,Kraken,Completed,Hot Wallet,2024-09-12 09:51:58.222424
187614,33676,Dogecoin,Stake,81.457728,48945.82,3987015.29,176140.69,OKX,Completed,Exchange Wallet,2024-06-04 09:51:58.222424
434728,76153,Solana,Transfer,62.29923,13348.43,831596.91,25234.92,Coinbase,Failed,Ledger,2024-06-14 09:51:58.222424
304475,96872,Litecoin,Stake,19.91109,56933.68,1133611.63,49602.64,Coinbase,Pending,Ledger,2024-02-28 09:51:58.222424
800622,97896,Solana,Stake,98.510482,28253.61,2783276.74,50198.68,Kraken,Failed,Cold Wallet,2024-03-01 09:51:58.222424
629175,25968,Cardano,Transfer,37.07264,44715.96,1657738.69,49531.32,FTX,Pending,Ledger,2023-07-03 09:51:58.222424
441993,85592,Avalanche,Stake,56.743078,29397.76,1668119.39,51353.73,KuCoin,Completed,Cold Wallet,2024-05-27 09:51:58.222424
182470,32139,Ethereum,Stake,19.726414,15781.41,311310.63,13653.32,KuCoin,Pending,Hot Wallet,2024-08-12 09:51:58.222424
805016,20508,Bitcoin,Stake,15.326496,20585.96,315510.63,13869.67,OKX,Pending,Exchange Wallet,2024-07-06 09:51:58.222424
619039,23382,Bitcoin,Sell,48.94558,36475.71,1785324.78,25568.61,KuCoin,Pending,Hot Wallet,2024-05-04 09:51:58.222424
931489,71275,BNB,Transfer,57.960906,54199.03,3141424.88,138010.38,Coinbase,Completed,Cold Wallet,2024-12-15 09:51:58.222424
929547,71797,BNB,Stake,95.055965,52817.87,5020653.6,10338.98,Binance,Failed,Cold Wallet,2024-01-16 09:51:58.222424
471886,59137,Dogecoin,Transfer,90.938767,28146.32,2559591.64,43005.05,Kraken,Pending,Exchange Wallet,2023-12-03 09:51:58.222424
514049,16624,Avalanche,Transfer,77.164345,20540.7,1585009.66,17926.61,KuCoin,Failed,Exchange Wallet,2024-08-03 09:51:58.222424
326908,42491,Bitcoin,Transfer,33.753895,54224.21,1830278.29,31622.28,FTX,Pending,Ledger,2024-09-02 09:51:58.222424
560591,74211,Bitcoin,Withdraw,83.174994,31635.72,2631300.82,46839.11,Huobi,Completed,Trezor,2025-01-19 09:51:58.222424
529014,73804,Bitcoin,Transfer,18.601854,44046.29,819342.66,714.72,Binance,Completed,Ledger,2024-09-20 09:51:58.222424
949184,71842,Polkadot,Withdraw,27.148502,52379.6,1422027.68,13588.27,Binance,Completed,Trezor,2023-06-13 09:51:58.222424
591686,90431,Solana,Stake,6.201075,27039.87,167676.26,8276.71,Huobi,Completed,Cold Wallet,2024-12-28 09:51:58.222424
651288,19952,Bitcoin,Stake,7.326098,17442.77,127787.44,2553.59,Kraken,Pending,Trezor,2024-03-23 09:51:58.222424
381554,37552,Ethereum,Buy,4.689079,28238.67,132413.35,347.22,Kraken,Pending,Cold Wallet,2023-10-10 09:51:58.222424
706481,71714,Dogecoin,Buy,73.505338,21454.54,1577023.21,10233.93,Coinbase,Pending,Cold Wallet,2024-06-16 09:51:58.222424
124168,69369,BNB,Transfer,20.224035,34104.61,689732.83,31031.17,KuCoin,Completed,Exchange Wallet,2024-07-22 09:51:58.222424
222470,58137,Avalanche,Buy,33.098928,37108.97,1228267.13,21018.11,Kraken,Failed,Hot Wallet,2023-04-16 09:51:58.222424
923872,65088,Bitcoin,Buy,84.427183,42208.68,3563559.95,68860.49,FTX,Failed,Ledger,2024-05-13 09:51:58.222424
820375,95583,BNB,Transfer,80.863588,52019.34,4206470.48,48020.2,FTX,Completed,Cold Wallet,2023-07-02 09:51:58.222424
146596,89682,Dogecoin,Buy,32.309356,9148.66,295587.31,9677.03,FTX,Completed,Cold Wallet,2024-08-04 09:51:58.222424
294710,36889,BNB,Sell,87.045737,16806.38,1462923.73,61461.89,OKX,Failed,Exchange Wallet,2024-04-29 09:51:58.222424
823140,96169,Litecoin,Sell,58.470107,46244.99,2703949.51,96649.26,Kraken,Completed,Ledger,2024-02-14 09:51:58.222424
570631,52499,Cardano,Buy,38.168577,36588.25,1396521.44,20160.44,KuCoin,Pending,Trezor,2023-07-20 09:51:58.222424
787673,13128,Solana,Transfer,87.972167,18147.78,1596499.53,65787.93,Coinbase,Pending,Trezor,2023-03-03 09:51:58.222424
260370,18305,Ethereum,Sell,74.216353,45854.17,3403129.27,28347.55,OKX,Completed,Cold Wallet,2025-01-28 09:51:58.222424
934085,93171,BNB,Withdraw,46.598584,31183.13,1453089.7,48149.36,Huobi,Failed,Exchange Wallet,2024-07-24 09:51:58.222424
521787,37401,XRP,Stake,92.435373,54734.65,5059417.79,207365.33,Binance,Completed,Ledger,2023-06-14 09:51:58.222424
937696,64382,Ethereum,Withdraw,62.058765,37478.88,2325893.01,39470.48,Kraken,Pending,Exchange Wallet,2023-11-11 09:51:58.222424
324635,97059,Bitcoin,Buy,86.311668,40576.0,3502182.24,20164.93,FTX,Pending,Ledger,2023-08-20 09:51:58.222424
790563,69650,Dogecoin,Sell,11.679604,35985.71,420298.84,8265.62,OKX,Completed,Hot Wallet,2023-08-15 09:51:58.222424
631974,38169,BNB,Buy,91.427432,47761.9,4366747.86,26882.37,Binance,Failed,Cold Wallet,2024-09-29 09:51:58.222424
333948,59914,Cardano,Withdraw,70.873914,2696.22,191091.66,5153.97,FTX,Failed,Trezor,2024-02-24 09:51:58.222424
720945,83422,Solana,Buy,67.14507,39366.86,2643290.57,123069.39,Coinbase,Completed,Cold Wallet,2023-11-07 09:51:58.222424
659222,60906,Litecoin,Sell,57.796858,59226.72,3423118.33,14186.17,Coinbase,Pending,Ledger,2024-10-29 09:51:58.222424
688953,59708,Dogecoin,Sell,35.801046,31580.66,1130620.66,19840.43,Kraken,Completed,Exchange Wallet,2023-12-19 09:51:58.222424
725783,18052,Ethereum,Sell,88.312869,23992.68,2118862.41,47681.14,FTX,Completed,Exchange Wallet,2023-12-19 09:51:58.222424
980576,92196,Solana,Withdraw,7.946337,6765.41,53760.23,48.62,Binance,Pending,Hot Wallet,2024-01-16 09:51:58.222424
704542,59298,Solana,Sell,73.166892,33043.49,2417689.46,25958.94,Binance,Completed,Exchange Wallet,2024-06-09 09:51:58.222424
115993,24529,Polkadot,Withdraw,74.346345,52244.17,3884163.09,24925.57,Kraken,Failed,Cold Wallet,2024-06-09 09:51:58.222424
349091,55735,BNB,Withdraw,2.597314,17568.76,45631.59,992.77,Binance,Failed,Hot Wallet,2024-01-30 09:51:58.222424
830299,50631,XRP,Buy,81.957324,31688.29,2597087.45,128963.24,Coinbase,Completed,Cold Wallet,2024-11-08 09:51:58.222424
725561,53745,Avalanche,Withdraw,25.801148,31208.58,805217.19,32004.09,Kraken,Pending,Exchange Wallet,2024-08-11 09:51:58.222424
706498,21763,BNB,Transfer,19.068302,3450.89,65802.61,1945.92,Huobi,Pending,Exchange Wallet,2023-04-28 09:51:58.222424
672207,60801,Dogecoin,Stake,40.711614,43215.39,1759368.28,19628.65,Kraken,Failed,Hot Wallet,2024-10-23 09:51:58.222424
572560,67710,Ethereum,Withdraw,29.35547,7705.49,226198.28,3368.92,Huobi,Completed,Ledger,2023-05-12 09:51:58.222424
986234,23676,Ethereum,Sell,32.835732,54496.87,1789444.62,64463.46,Binance,Pending,Trezor,2024-10-04 09:51:58.222424
715550,81762,XRP,Withdraw,23.11276,43743.43,1011031.4,41569.36,KuCoin,Failed,Trezor,2024-10-18 09:51:58.222424
241566,38996,Solana,Buy,76.363015,32498.56,2481688.02,121388.61,Kraken,Pending,Cold Wallet,2023-12-23 09:51:58.222424
883271,80726,XRP,Buy,79.576369,58653.97,4667469.96,24805.51,Kraken,Completed,Trezor,2024-12-05 09:51:58.222424
360001,24146,Cardano,Stake,23.31303,55017.86,1282633.02,33429.5,Binance,Failed,Hot Wallet,2023-04-01 09:51:58.222424
612135,54695,Bitcoin,Transfer,62.883891,8435.96,530485.99,8927.62,Kraken,Pending,Exchange Wallet,2024-10-01 09:51:58.222424
965265,22713,Cardano,Sell,87.390632,55652.89,4863541.23,87791.5,Binance,Pending,Ledger,2023-12-16 09:51:58.222424
904932,23854,XRP,Transfer,98.586827,25855.68,2549029.45,23510.7,OKX,Failed,Ledger,2024-09-24 09:51:58.222424
815791,56423,Litecoin,Stake,30.21254,43069.59,1301241.71,33311.07,KuCoin,Failed,Exchange Wallet,2024-07-13 09:51:58.222424
114608,60549,Bitcoin,Stake,19.568873,41007.21,802464.88,19556.76,KuCoin,Completed,Hot Wallet,2023-12-15 09:51:58.222424
550943,48671,Bitcoin,Stake,93.652858,11902.9,1114740.6,52326.14,Huobi,Completed,Trezor,2025-01-22 09:51:58.222424
352675,14052,Bitcoin,Withdraw,30.956979,16256.85,503262.96,14793.08,Coinbase,Pending,Hot Wallet,2023-07-14 09:51:58.222424
137165,95029,BNB,Withdraw,68.189705,15357.09,1047195.44,40678.99,FTX,Failed,Exchange Wallet,2024-02-20 09:51:58.222424
921776,48875,Dogecoin,Withdraw,70.401151,42867.37,3017912.19,72834.03,OKX,Pending,Hot Wallet,2023-08-05 09:51:58.222424
823153,44347,Solana,Withdraw,49.478817,28727.51,1421403.21,9098.4,KuCoin,Completed,Hot Wallet,2023-06-10 09:51:58.222424
998399,18907,Bitcoin,Sell,74.787513,58713.49,4391035.9,14890.72,Huobi,Completed,Ledger,2023-06-24 09:51:58.222424
636106,13835,Cardano,Withdraw,91.998961,55002.75,5060195.85,182598.63,Coinbase,Completed,Ledger,2024-11-06 09:51:58.222424
638369,64470,Ethereum,Transfer,33.16036,13684.73,453790.57,12905.71,FTX,Completed,Cold Wallet,2024-03-26 09:51:58.222424
637758,65309,Ethereum,Stake,45.048207,43806.15,1973388.51,41049.11,OKX,Completed,Exchange Wallet,2023-03-04 09:51:58.222424
660675,11638,Polkadot,Withdraw,48.522678,32450.87,1574603.12,15508.67,Kraken,Failed,Exchange Wallet,2024-11-06 09:51:58.222424
142287,56003,Avalanche,Withdraw,38.374159,3075.36,118014.35,463.9,Huobi,Failed,Trezor,2024-10-05 09:51:58.222424
933029,45092,Cardano,Buy,18.859449,62.21,1173.25,10.43,Kraken,Failed,Cold Wallet,2024-10-25 09:51:58.222424
241942,19516,Cardano,Buy,32.619431,58109.61,1895502.41,8152.05,KuCoin,Completed,Ledger,2023-11-09 09:51:58.222424
384254,72984,Litecoin,Stake,43.804066,5692.99,249376.11,4112.63,Kraken,Completed,Trezor,2024-12-07 09:51:58.222424
241993,52910,BNB,Stake,33.298251,41168.26,1370831.05,46142.82,Coinbase,Pending,Trezor,2023-09-25 09:51:58.222424
287163,19132,Bitcoin,Sell,79.883527,12864.39,1027652.85,26990.29,KuCoin,Pending,Cold Wallet,2023-07-30 09:51:58.222424
977479,35884,Ethereum,Transfer,80.011097,59724.65,4778634.76,25583.23,Kraken,Pending,Cold Wallet,2024-03-10 09:51:58.222424
999907,41601,Ethereum,Withdraw,0.265165,51265.92,13593.93,443.29,FTX,Pending,Hot Wallet,2024-12-07 09:51:58.222424
449517,77845,Litecoin,Stake,7.993025,29900.32,238994.01,2984.42,KuCoin,Completed,Hot Wallet,2023-05-28 09:51:58.222424
117186,39529,Cardano,Transfer,57.889005,24719.91,1431010.99,67189.33,OKX,Pending,Hot Wallet,2023-11-14 09:51:58.222424
202289,15346,Polkadot,Transfer,38.120758,25519.69,972829.93,17858.32,Binance,Pending,Ledger,2023-12-03 09:51:58.222424
261343,50981,Litecoin,Buy,24.382865,42110.01,1026762.69,32819.51,Huobi,Pending,Ledger,2024-04-20 09:51:58.222424
922625,72681,Litecoin,Stake,12.042802,37172.83,447665.03,20379.35,Coinbase,Completed,Ledger,2025-01-30 09:51:58.222424
124116,95408,Cardano,Buy,32.209167,1527.42,49196.93,1647.17,KuCoin,Failed,Cold Wallet,2024-07-25 09:51:58.222424
829580,47268,BNB,Stake,87.213561,38728.31,3377633.83,140460.24,OKX,Pending,Trezor,2024-09-01 09:51:58.222424
408879,65166,Bitcoin,Transfer,72.697673,15975.41,1161375.13,53437.07,KuCoin,Completed,Hot Wallet,2023-09-30 09:51:58.222424
786572,22720,XRP,Withdraw,15.700261,15656.97,245818.52,6810.75,KuCoin,Failed,Exchange Wallet,2023-09-23 09:51:58.222424
550683,97855,XRP,Sell,31.087308,8392.53,260901.17,5221.06,Huobi,Completed,Exchange Wallet,2024-09-21 09:51:58.222424
297216,31986,Cardano,Withdraw,23.408342,36127.31,845680.43,23482.44,Coinbase,Pending,Cold Wallet,2025-01-15 09:51:58.222424
952249,68876,Polkadot,Stake,60.915314,7112.19,433241.29,6714.41,KuCoin,Failed,Hot Wallet,2024-11-26 09:51:58.222424
480091,74306,Polkadot,Stake,69.809268,35293.48,2463812.0,62550.31,Coinbase,Failed,Cold Wallet,2024-12-22 09:51:58.222424
936341,87262,Litecoin,Sell,36.276107,27405.51,994165.21,47226.72,Kraken,Completed,Ledger,2023-04-24 09:51:58.222424
900384,61675,Litecoin,Withdraw,70.177549,40267.54,2825877.26,42010.72,OKX,Completed,Cold Wallet,2025-02-17 09:51:58.222424
937786,90256,Solana,Withdraw,98.944348,13249.15,1310928.51,6332.71,Binance,Failed,Trezor,2024-07-08 09:51:58.222424
717824,95585,Dogecoin,Buy,67.175181,32955.77,2213809.81,45882.55,Coinbase,Pending,Cold Wallet,2023-12-15 09:51:58.222424
457416,71238,BNB,Stake,78.15565,20884.41,1632234.64,51447.82,Huobi,Pending,Trezor,2025-01-14 09:51:58.222424
596751,73238,Avalanche,Transfer,84.208145,53878.56,4537013.59,40736.35,OKX,Pending,Exchange Wallet,2023-11-27 09:51:58.222424
537932,63612,Ethereum,Transfer,23.116385,6359.76,147014.66,3582.94,Kraken,Completed,Exchange Wallet,2024-02-17 09:51:58.222424
789782,61720,Polkadot,Stake,14.309672,50008.05,715598.79,6956.24,Huobi,Pending,Exchange Wallet,2024-10-11 09:51:58.222424
388647,54378,Dogecoin,Stake,98.076751,23142.42,2269733.36,37823.85,Binance,Pending,Hot Wallet,2024-09-02 09:51:58.222424
381193,41936,Polkadot,Buy,72.641841,35007.95,2543041.94,94631.46,Binance,Pending,Cold Wallet,2024-09-04 09:51:58.222424
502307,48175,Cardano,Stake,55.495728,30937.2,1716882.44,64252.79,Coinbase,Completed,Cold Wallet,2024-10-29 09:51:58.222424
677704,60649,Bitcoin,Buy,59.040275,49305.13,2910988.43,50054.8,Coinbase,Failed,Exchange Wallet,2025-01-16 09:51:58.222424
682512,26822,Polkadot,Transfer,3.258304,42579.18,138735.91,6384.92,Binance,Completed,Ledger,2024-03-27 09:51:58.222424
636262,31647,XRP,Transfer,82.59595,50894.33,4203665.54,194410.76,Huobi,Failed,Hot Wallet,2023-09-21 09:51:58.222424
422223,44864,Bitcoin,Stake,93.190308,15925.51,1484103.18,49830.74,Huobi,Failed,Hot Wallet,2023-05-19 09:51:58.222424
767398,93627,Dogecoin,Buy,92.941083,6216.59,577776.61,4363.48,Kraken,Failed,Exchange Wallet,2023-09-09 09:51:58.222424
738606,22796,Solana,Withdraw,7.435655,55688.3,414078.99,19036.49,Binance,Pending,Hot Wallet,2024-12-22 09:51:58.222424
502321,75705,Litecoin,Stake,25.585519,12629.58,323134.36,3269.85,Huobi,Pending,Ledger,2024-05-19 09:51:58.222424
419120,29481,XRP,Stake,36.594464,17287.77,632636.68,8304.24,Coinbase,Pending,Cold Wallet,2023-04-11 09:51:58.222424
255054,26310,Polkadot,Buy,85.33642,12573.36,1072965.53,24178.17,Coinbase,Failed,Exchange Wallet,2024-09-23 09:51:58.222424
810359,61473,Avalanche,Withdraw,14.626558,50839.54,743607.48,13791.44,Kraken,Pending,Exchange Wallet,2023-10-24 09:51:58.222424
402287,38854,Dogecoin,Transfer,81.966236,19533.84,1601115.34,32154.66,Coinbase,Failed,Cold Wallet,2024-04-30 09:51:58.222424
962762,30710,Polkadot,Transfer,16.946538,55828.02,946091.66,32204.96,FTX,Pending,Ledger,2024-12-29 09:51:58.222424
802107,16700,XRP,Sell,16.981482,11693.67,198575.85,8967.9,Binance,Pending,Hot Wallet,2024-06-06 09:51:58.222424
922508,80998,BNB,Buy,78.533744,45942.2,3608012.97,65236.28,Huobi,Pending,Cold Wallet,2023-09-27 09:51:58.222424
540410,55012,Polkadot,Buy,0.486461,34063.67,16570.65,580.32,KuCoin,Pending,Exchange Wallet,2024-07-31 09:51:58.222424
256995,82933,XRP,Sell,26.948041,59179.21,1594763.78,62717.73,KuCoin,Completed,Trezor,2023-11-01 09:51:58.222424
927465,62670,Solana,Withdraw,90.932889,15054.25,1368926.44,16836.31,Kraken,Failed,Cold Wallet,2025-01-15 09:51:58.222424
954150,59285,Litecoin,Stake,42.124813,30886.88,1301104.04,32374.07,Coinbase,Pending,Trezor,2024-10-08 09:51:58.222424
652991,47030,Ethereum,Stake,15.190613,26732.11,406077.14,4433.9,Binance,Completed,Cold Wallet,2024-04-16 09:51:58.222424
387564,42203,Ethereum,Stake,79.883868,17455.27,1394394.48,66710.91,OKX,Pending,Exchange Wallet,2024-08-14 09:51:58.222424
742115,61080,Solana,Withdraw,85.748921,47815.26,4100106.95,112634.24,Huobi,Failed,Ledger,2023-07-23 09:51:58.222424
947468,63450,Ethereum,Transfer,42.462089,2359.1,100172.31,2815.33,Kraken,Completed,Exchange Wallet,2023-05-31 09:51:58.222424
709900,92353,Litecoin,Sell,23.238126,11401.67,264953.44,13141.56,KuCoin,Failed,Hot Wallet,2024-02-20 09:51:58.222424
465810,30558,Solana,Buy,1.879356,14981.04,28154.71,1151.39,KuCoin,Failed,Exchange Wallet,2023-11-24 09:51:58.222424
935665,98285,Ethereum,Stake,96.332021,23350.05,2249357.51,73129.7,Coinbase,Completed,Exchange Wallet,2024-05-12 09:51:58.222424
457679,18032,Litecoin,Sell,37.217115,20740.97,771919.07,14025.8,Huobi,Pending,Exchange Wallet,2023-12-23 09:51:58.222424
919126,40654,Litecoin,Buy,16.129459,42681.2,688424.67,12520.19,FTX,Pending,Hot Wallet,2023-12-18 09:51:58.222424
906931,38770,Polkadot,Stake,94.306826,50911.18,4801271.79,48298.67,Coinbase,Pending,Exchange Wallet,2024-10-01 09:51:58.222424
677350,13310,BNB,Withdraw,51.356445,53590.15,2752199.59,89781.44,Huobi,Completed,Trezor,2024-01-22 09:51:58.222424
341677,66263,Avalanche,Sell,69.60734,15240.1,1060822.82,18190.01,FTX,Pending,Ledger,2024-04-02 09:51:58.222424
433488,25450,Ethereum,Withdraw,25.901547,7186.35,186137.58,231.88,FTX,Pending,Ledger,2023-03-05 09:51:58.222424
696483,93914,Bitcoin,Sell,71.63736,6569.73,470638.11,1628.79,Binance,Failed,Trezor,2024-04-15 09:51:58.222424
693523,30239,XRP,Sell,22.994226,699.67,16088.37,494.51,Kraken,Pending,Hot Wallet,2024-02-10 09:51:58.222424
657953,84750,Dogecoin,Withdraw,1.166696,4772.76,5568.36,147.22,KuCoin,Failed,Exchange Wallet,2024-01-24 09:51:58.222424
186725,65691,Ethereum,Stake,38.725387,53402.69,2068039.84,31155.34,Kraken,Failed,Ledger,2024-11-15 09:51:58.222424
401150,89006,XRP,Sell,93.421679,51438.72,4805491.59,131544.26,Coinbase,Pending,Hot Wallet,2023-08-25 09:51:58.222424
723320,24188,XRP,Buy,33.821619,42153.82,1425710.44,28767.38,FTX,Completed,Trezor,2023-10-06 09:51:58.222424
535946,80179,Ethereum,Transfer,59.983756,26552.19,1592700.09,10704.9,FTX,Pending,Hot Wallet,2024-05-22 09:51:58.222424
136581,62865,Avalanche,Stake,12.155176,51318.24,623782.24,25269.26,Kraken,Completed,Exchange Wallet,2024-04-04 09:51:58.222424
986938,11211,Litecoin,Stake,37.185412,59631.95,2217438.63,47451.45,Kraken,Failed,Ledger,2025-01-13 09:51:58.222424
908340,58195,Polkadot,Buy,12.606654,5508.72,69446.53,2288.43,FTX,Failed,Exchange Wallet,2023-05-13 09:51:58.222424
196633,97980,Avalanche,Stake,64.727056,50710.49,3282340.73,138706.49,Kraken,Failed,Cold Wallet,2024-11-02 09:51:58.222424
953240,17158,XRP,Buy,11.062581,47489.21,525353.23,23315.45,Binance,Completed,Hot Wallet,2024-11-01 09:51:58.222424
672713,59567,Dogecoin,Stake,37.834882,22345.69,845446.54,34390.93,Coinbase,Completed,Exchange Wallet,2024-11-30 09:51:58.222424
379870,48906,Cardano,Withdraw,89.74859,2454.52,220289.71,9749.06,KuCoin,Completed,Cold Wallet,2025-01-10 09:51:58.222424
702038,24847,Solana,Sell,43.068462,41593.71,1791377.12,41267.96,Huobi,Pending,Exchange Wallet,2024-12-25 09:51:58.222424
729155,12724,Dogecoin,Stake,25.316135,32520.22,823286.28,1536.16,Binance,Failed,Exchange Wallet,2024-12-25 09:51:58.222424
566744,37605,Polkadot,Transfer,73.874579,219.57,16220.64,167.79,FTX,Failed,Exchange Wallet,2023-04-20 09:51:58.222424
148672,41768,XRP,Withdraw,57.127022,15885.06,907466.17,41194.07,KuCoin,Failed,Cold Wallet,2024-05-24 09:51:58.222424
963452,93574,Dogecoin,Stake,79.534825,35853.33,2851588.33,52340.05,OKX,Completed,Cold Wallet,2023-06-11 09:51:58.222424
328784,99801,Solana,Withdraw,2.10573,28533.99,60084.88,861.28,Coinbase,Pending,Exchange Wallet,2025-01-19 09:51:58.222424
591485,25816,Avalanche,Stake,5.971134,39832.09,237842.75,10814.15,KuCoin,Completed,Exchange Wallet,2024-02-08 09:51:58.222424
803107,24834,Bitcoin,Transfer,93.225161,27507.98,2564435.86,56295.16,Coinbase,Failed,Exchange Wallet,2023-04-16 09:51:58.222424
603406,23395,BNB,Stake,95.423044,44257.13,4223150.06,158668.67,FTX,Pending,Ledger,2024-04-05 09:51:58.222424
